Leaf,UE1.1,UE1.2,UE1.3,UE1.4,UE1.5,UE2.1,UE2.2,UE2.3,UE2.5,UE2.5,UE3.1,UE3.2,UE3.3,UE3.4,UE3.5,LE1.1,LE1.2,LE1.3,LE1.4,LE1.5,LE2.1,LE2.2,LE2.3,LE2.4,LE2.5,LE3.1,LE3.2,LE3.3,LE3.4,LE3.5,PM1.1,PM1.2,PM1.3,PM1.4,PM1.5,PM2.1,PM2.2,PM2.3,PM2.4,PM2.5,PM3.1,PM3.2,PM3.3,PM3.4,PM3.5,SM1.1,SM1.2,SM1.3,SM1.4,SM1.5,SM2.1,SM2.2,SM2.3,SM2.4,SM2.5,SM3.1,SM3.2,SM3.3,SM3.4,SM3.5,UC1.1,UC1.2,UC1.3,UC1.4,UC1.5,UC2.1,UC2.2,UC2.3,UC2.4,UC2.5,UC3.1,UC3.2,UC3.3,UC3.4,UC3.5,LC1.1,LC1.2,LC1.3,LC1.5,LC1.5,LC2.1,LC2.2,LC2.3,LC2.4,LC2.5,LC3.1,LC3.2,LC3.3,LC3.4,LC3.5,Data collected by
GAX05-01-05,53.45380051,53.45380051,53.08609254,52.28434953,54.55343352,54.61743332,52.3541675,51.70835129,60.36461578,48.73526945,54.02979875,55.19343156,48.21745285,59.27196457,56.29888273,17.45449219,19.20110504,16.07093277,19.12663254,21.45389816,12.72665207,13.30846848,13.69304912,13.89028488,13.1921052,11.62701906,12.20883547,13.30846848,13.95428469,15.37275309,94.68596559,80.80033523,101.7387441,81.44498781,80.7991716,101.7259441,99.48187822,101.2273274,102.9727767,103.0879763,93.59913254,96.63854145,86.74708072,95.91941637,100.5751113,315.1949654,353.085177,361.235843,353.0828497,333.8898901,232.135437,205.430064,232.0714372,225.452112,225.0250587,232.0656191,197.7396147,232.7120171,212.8703322,225.4078939,14.40810148,13.81348512,15.57115248,13.30265031,11.56301926,9.236335449,9.87575168,8.066302656,12.08083586,11.55720109,9.818733672,10.98120285,11.04520266,11.1033843,11.56418289,13.30846848,13.88446672,13.89028488,11.60258277,12.72665207,8.07212082,8.718518848,7.490304414,5.744855195,6.308635293,6.908488008,6.326671602,5.744855195,5.163038789,6.909069824,Huang Jie
GAX05-02-01,56.24593744,55.99517457,58.04433195,56.29888273,56.42862779,56.9324808,52.2901677,51.58791529,50.73846334,53.08551072,56.29830092,54.0350351,52.16158627,58.10833176,55.71706633,14.46628313,12.66207045,12.37116225,14.40810148,14.40693785,14.35573801,16.28620484,14.40286514,11.55894654,12.66207045,11.56243744,12.14425385,13.30265031,13.76752162,13.89028488,72.64792375,68.58102707,82.54462082,77.24427336,79.05372238,77.30827316,79.76586566,73.69461146,70.19789486,76.70202047,89.50779957,83.70127184,76.08005873,73.81679291,76.21038561,217.5260271,214.0933103,213.0861861,215.133598,197.6802695,174.471613,172.8564907,175.5706642,174.5292128,17.61274625,176.1524806,168.647049,176.734297,174.465213,180.8459936,12.2239627,12.1459993,14.47210129,13.30846848,11.56418289,8.008121016,9.235171816,9.235171816,9.171172012,9.753570234,9.752406602,9.171172012,8.64695543,10.4651317,9.816988223,12.72490662,13.24446867,11.18309314,11.71254607,11.23545662,10.98062104,9.818908217,10.39880463,8.530592148,8.653937227,10.39938645,8.653937227,6.843906387,7.949357559,7.348923027,Huang Jie
GAX05-02-02,49.11868646,54.85539623,53.26587381,57.72491475,64.90220193,50.38820986,50.55228209,54.70412396,52.12551365,58.01116842,57.07560764,55.53088508,54.79837822,59.07240154,65.90001707,19.19994141,12.34207143,17.45449219,15.80562449,12.21814453,13.26774133,14.39064699,17.26889275,15.83006078,13.53363143,12.87152436,16.78249424,15.56591613,11.60200096,13.57610402,63.58147869,73.74581131,79.16252205,59.16025582,79.267249,86.34504559,86.39275453,69.09128006,90.84539549,77.13547369,78.72965064,66.72328729,74.08151938,77.88368959,68.26160986,210.3475763,210.4208851,196.2437647,211.7212448,201.5179305,231.7101292,243.3580937,217.4207183,228.9825739,236.027207,286.1786176,288.3051565,259.3306995,272.230151,250.325927,7.337868516,10.17655076,8.634737285,5.933363711,7.501940742,10.14745994,8.634737285,10.47676803,11.60200096,10.07356926,10.95967564,10.27138684,13.30846848,14.92533627,14.39064699,5.749509727,5.877509336,5.746018828,8.020920977,8.066302656,7.483904434,8.066302656,7.48448625,6.320853438,8.648119063,9.229935469,7.955757539,7.426304609,8.072702637,8.648119063,Huang Jie
GAX05-02-03,53.88376283,50.85889934,54.70412396,56.76608131,55.36274014,57.81102357,62.93333521,66.80765066,67.9829198,66.34976115,58.1665134,57.06629857,60.49377902,64.48329412,63.87529598,8.066302656,9.653497813,11.56301926,12.72083391,10.97480287,8.133211543,8.713864316,8.067466289,8.064557207,8.65335541,10.39880463,10.45698627,9.875169863,11.10280248,12.66207045,86.61733566,73.17737668,72.78057789,81.89938643,76.61009348,62.6278816,72.64792375,77.302455,77.31583678,82.54462082,77.18085537,83.06243742,76.72005678,75.62042377,69.2204433,251.2678877,259.417972,249.5899292,253.0174097,269.2890691,230.319588,246.6110292,222.6797568,222.7577202,214.6163632,229.2281004,226.3748728,217.5836269,233.7755775,232.1930369,10.43894996,6.436053086,6.436053086,5.933363711,5.808273184,8.135538809,8.655682676,11.03880268,9.764624746,8.65335541,9.939169668,9.875169863,8.589937422,8.066302656,11.04520266,6.39008959,11.10280248,7.48448625,8.066302656,7.366959336,8.653937227,7.548486055,7.427468242,6.302817129,7.547904238,8.137866074,8.658009941,8.134375176,8.128557012,7.48448625,Huang Jie
GAX05-02-04,60.13247104,55.99517457,59.85610824,57.92215051,70.57374826,63.33595217,60.52694256,60.13247104,62.34802791,59.33480074,57.02324416,59.96956244,64.57405748,61.01741379,62.83209916,15.50017088,10.91662123,9.816988223,15.0539177,13.94846652,16.0895509,13.25028684,11.49901945,13.1921052,11.04520266,11.07312984,12.79239732,13.43821354,15.11966295,12.27283527,68.41346395,68.73055389,70.86698373,75.98580447,72.08356184,76.97489236,69.6282966,80.17662805,70.08793156,68.00735609,77.30827316,77.95583482,75.10493443,80.21910064,77.88368959,210.7013206,186.8869933,208.8057628,195.0900228,205.23981,206.6774784,212.2099706,195.7364208,209.8152142,226.3754546,197.2840525,232.0522373,219.3354761,225.6714568,220.2163461,14.67573703,11.56301926,9.875169863,9.229353652,9.811170059,9.812915508,8.196047715,9.796624648,8.26004752,11.16854773,9.461498398,9.628479707,8.519537637,7.774812637,10.13640543,8.130302461,8.136120625,7.030669453,6.97772416,8.652773594,7.931903066,7.128996426,6.582089004,8.332192754,8.269938398,7.170305391,8.868045664,5.954309102,7.174378105,7.52986793,Huang Jie
GAX05-02-05,50.66631811,49.36886752,46.01178686,47.61701832,49.92101129,67.89332008,49.27635871,58.69014816,56.39720971,49.38166748,52.3541675,51.76653293,52.45191266,52.44143996,51.12071672,10.46280443,10.46280443,15.0539177,12.72548844,11.10280248,10.89858492,11.10280248,9.967096855,12.79530641,12.70163396,12.13843568,11.56127381,11.10280248,12.72316117,13.8129033,88.94401947,79.05372238,80.33953664,115.0617579,89.52583588,77.89008957,96.54137811,79.69546588,111.1752244,97.67010193,84.92890445,82.54694809,88.36220307,81.43800602,78.47190598,199.9836806,195.6328575,219.4227486,195.634603,219.9225288,221.0169255,218.1014435,212.927932,197.6610695,233.8744863,227.9946497,227.4884694,233.5475054,215.6869054,220.3996183,9.24098998,8.285647441,7.554304219,8.079684434,8.130302461,8.136120625,8.588773789,8.530010332,7.360559355,7.978448379,7.647394844,7.920266738,7.978448379,8.076193535,7.431540957,8.650446328,12.02323604,12.78425189,10.97363924,9.885642559,9.142081191,7.930739434,8.221647637,8.01219373,7.431540957,8.076193535,8.618446426,7.64157668,7.048123945,6.941651543,Huang Jie
GNE01-01-01,20.67347877,17.27151391,17.96935286,15.52691654,13.1717101,17.18428404,17.96935286,18.84165154,15.87583602,21.80746706,16.92259444,20.15009956,16.92259444,20.76070864,20.41178917,14.65461786,16.22475549,15.96306589,17.79489312,15.61414641,14.65461786,11.16542313,12.99725037,15.70137628,12.12495168,15.35245681,11.86326208,15.35245681,14.56738799,14.74184773,36.89823426,42.48094583,43.96385359,41.1724978,37.3343836,43.96385359,41.52141728,38.29391215,40.21296925,35.4153265,36.98546413,38.90452123,37.94499268,28.96031625,34.01964861,58.88016105,57.22279356,60.10137921,59.92691947,57.39725329,61.67151684,57.9206325,56.69941435,67.69037775,65.94578038,65.68409078,65.85855051,64.81179209,59.66522987,63.93949341,2.093516837,2.093516837,2.093516837,1.831827233,1.831827233,2.529666179,2.006286969,2.093516837,2.093516837,1.744597365,1.657367496,1.919057101,1.831827233,1.831827233,1.744597365,1.919057101,2.093516837,2.180746706,1.48290776,2.006286969,1.919057101,1.657367496,1.657367496,1.395677892,1.48290776,1.657367496,1.570137628,1.48290776,1.395677892,1.395677892,Huang Jie
GNE01-01-02,21.63300732,18.31827233,17.44597365,19.88840996,20.76070864,17.70766325,19.53949048,14.13123865,19.36503075,21.02239824,25.99450073,23.63929429,18.31827233,20.5862489,17.44597365,9.85697511,9.682515373,9.944204978,7.414538799,10.9909634,8.548527086,11.252653,8.548527086,9.420825769,8.635756955,8.722986823,8.199607613,13.78231918,14.48015813,13.08448023,48.49980673,45.35953148,44.57446266,41.95756662,51.37839239,47.80196779,51.98900146,42.8298653,46.92966911,42.21925622,45.18507174,42.65540556,44.7489224,43.26601464,42.04479649,69.95835432,74.58153734,73.44754905,81.12377745,83.39175403,79.98978917,87.3170981,81.12377745,76.3261347,62.45658565,59.578,59.49077013,51.98900146,60.62475842,56.96110395,1.919057101,2.006286969,2.529666179,2.529666179,2.093516837,2.267976574,1.395677892,1.570137628,1.744597365,1.831827233,1.48290776,2.529666179,2.44243631,2.355206442,1.744597365,2.44243631,2.006286969,2.006286969,2.44243631,1.919057101,2.355206442,2.96581552,1.831827233,2.878585652,2.180746706,2.878585652,2.355206442,1.831827233,2.44243631,2.267976574,Huang Jie
GNE01-01-03,38.11945242,36.46208492,34.36856808,27.47740849,27.91355783,31.5772123,31.05383309,24.51159297,22.94145534,20.76070864,20.49901903,24.77328258,31.92613177,34.45579795,27.21571889,11.77603221,8.548527086,8.37406735,11.252653,8.025147877,7.414538799,8.461297218,8.722986823,18.4055022,16.13752562,17.53320351,15.0907672,15.00353734,11.33988287,12.29941142,44.4872328,43.96385359,42.30648609,35.58978624,40.99803807,41.87033675,40.30019912,36.63654466,47.62750805,45.53399122,37.77053294,43.52770425,51.29116252,47.10412884,48.41257687,72.7497101,71.00511274,64.20118302,54.0825183,50.2444041,57.9206325,63.4161142,58.79293119,58.00786237,61.75874671,57.9206325,58.26955198,54.43143777,50.59332357,50.2444041,3.227505124,3.401964861,3.227505124,2.878585652,3.053045388,3.314734993,3.750884334,3.227505124,3.838114202,3.401964861,3.140275256,3.227505124,3.314734993,4.099803807,3.489194729,4.099803807,5.757171303,4.274263543,4.187033675,3.750884334,3.750884334,4.187033675,2.96581552,2.529666179,3.053045388,3.053045388,4.099803807,3.750884334,2.267976574,3.227505124,Huang Jie
GNE01-01-04,13.95677892,11.07819327,11.42711274,8.722986823,11.68880234,10.64204392,10.20589458,9.246366032,9.071906296,10.29312445,10.55481406,15.17799707,16.7481347,14.13123865,14.21846852,16.7481347,11.07819327,12.47387116,7.763458272,6.280550512,8.635756955,8.897446559,6.455010249,6.629469985,8.112377745,13.08448023,15.00353734,18.84165154,16.31198536,12.38664129,42.04479649,43.00432504,38.81729136,43.26601464,39.77681991,40.38742899,41.52141728,42.65540556,40.03850952,42.21925622,39.86404978,39.60236018,41.25972767,42.5681757,39.77681991,81.99607613,84.17682284,81.90884627,77.19843338,68.6499063,62.71827526,62.80550512,56.69941435,58.53124158,54.51866764,46.14460029,57.04833382,64.11395315,68.21375695,75.10491654,3.750884334,3.92534407,2.355206442,2.878585652,2.878585652,3.314734993,3.489194729,2.355206442,2.355206442,2.180746706,2.96581552,3.053045388,3.053045388,3.053045388,2.44243631,3.92534407,4.797642753,3.663654466,3.314734993,3.489194729,4.274263543,3.576424597,3.401964861,3.227505124,2.44243631,2.267976574,2.616896047,2.355206442,2.355206442,2.093516837,Huang Jie
GNE01-01-05,15.96306589,15.70137628,12.82279063,11.252653,9.769745242,13.86954905,15.17799707,13.25893997,14.65461786,12.12495168,12.73556076,12.47387116,14.56738799,13.43339971,14.65461786,10.90373353,8.461297218,13.08448023,16.57367496,9.595285505,9.944204978,10.9909634,7.414538799,8.025147877,6.367780381,8.199607613,7.152849195,8.286837482,6.629469985,9.595285505,40.03850952,35.06640703,36.20039531,38.90452123,40.30019912,35.4153265,35.85147584,31.22829283,33.32180966,31.05383309,30.96660322,34.01964861,40.30019912,40.12573939,36.72377452,57.13556369,54.60589751,47.80196779,43.96385359,40.30019912,48.67426647,46.31906003,45.53399122,37.15992387,55.65265593,50.59332357,49.89548463,54.43143777,49.28487555,57.31002343,1.919057101,1.919057101,1.831827233,1.744597365,2.006286969,1.570137628,1.744597365,2.355206442,2.44243631,1.48290776,1.744597365,1.919057101,1.831827233,1.570137628,1.657367496,1.657367496,1.831827233,1.919057101,1.919057101,1.744597365,1.48290776,2.006286969,2.180746706,1.919057101,1.744597365,1.570137628,1.395677892,1.48290776,1.570137628,1.133988287,Huang Jie
GNE01-02-01,13.78231918,12.82279063,14.91630747,17.44597365,18.23104246,18.14381259,19.19057101,19.36503075,13.34616984,13.69508931,11.16542313,12.99725037,13.34616984,12.82279063,14.13123865,20.49901903,15.87583602,15.0907672,17.44597365,15.17799707,15.0907672,14.04400878,17.09705417,14.30569839,17.35874378,13.86954905,25.99450073,20.93516837,19.10334114,15.35245681,47.01689898,40.64911859,44.7489224,45.79568082,44.40000293,40.9108082,38.90452123,40.99803807,37.072694,35.4153265,38.20668228,35.76424597,40.82357833,40.30019912,39.42790044,61.67151684,64.55010249,58.53124158,45.44676135,47.54027818,51.29116252,57.31002343,53.73359883,49.63379502,54.16974817,48.67426647,52.68684041,47.45304832,54.34420791,47.71473792,3.92534407,2.878585652,2.616896047,2.267976574,3.401964861,3.401964861,2.180746706,2.529666179,2.355206442,2.267976574,2.44243631,2.616896047,2.616896047,3.053045388,2.44243631,3.227505124,3.401964861,3.227505124,2.791355783,2.96581552,2.44243631,2.96581552,2.791355783,2.355206442,2.44243631,2.44243631,2.96581552,2.878585652,2.96581552,2.180746706,Huang Jie
GNE01-02-02,25.55835139,27.39017862,21.54577745,18.92888141,18.05658272,17.0098243,17.96935286,21.10962811,18.75442167,17.18428404,16.7481347,16.83536457,11.51434261,11.51434261,9.246366032,10.38035432,10.20589458,19.62672035,15.35245681,15.61414641,18.14381259,12.03772182,12.29941142,12.99725037,8.548527086,11.16542313,8.025147877,6.978389458,7.152849195,10.11866471,41.69587701,39.77681991,41.25972767,37.85776281,42.21925622,41.1724978,45.09784187,41.78310688,41.08526794,38.9917511,41.25972767,42.65540556,40.30019912,46.23183016,41.95756662,58.79293119,57.48448316,54.78035725,56.52495461,59.75245974,57.39725329,54.34420791,56.0015754,56.69941435,56.0015754,55.65265593,48.23811713,54.69312738,53.29744949,46.6679795,2.791355783,2.529666179,2.006286969,2.093516837,2.616896047,2.529666179,2.791355783,2.704125915,2.791355783,3.140275256,2.44243631,3.140275256,2.791355783,2.791355783,2.44243631,2.616896047,2.44243631,1.48290776,2.529666179,2.355206442,2.267976574,2.093516837,2.44243631,1.919057101,1.744597365,1.919057101,1.570137628,2.180746706,2.267976574,1.831827233,Huang Jie
GNE01-02-03,12.47387116,10.20589458,10.11866471,8.984676428,7.588998536,7.240079063,7.676228404,15.0907672,14.48015813,13.25893997,11.86326208,13.1717101,11.42711274,12.21218155,14.30569839,15.26522694,14.74184773,10.29312445,14.56738799,24.1626735,21.89469693,21.54577745,17.96935286,15.0907672,14.39292826,13.78231918,9.508055637,8.025147877,9.3335959,9.246366032,43.87662372,41.95756662,45.44676135,46.31906003,48.76149634,47.01689898,42.04479649,44.31277306,39.60236018,41.78310688,36.89823426,39.34067057,38.38114202,34.36856808,38.81729136,60.01414934,41.1724978,41.25972767,46.14460029,45.35953148,48.41257687,54.0825183,57.57171303,49.02318594,52.33792094,49.11041581,40.21296925,43.52770425,58.70570132,49.28487555,2.529666179,2.006286969,1.221218155,1.48290776,1.48290776,1.744597365,1.919057101,1.744597365,1.48290776,1.48290776,1.744597365,3.140275256,2.093516837,2.355206442,2.267976574,2.006286969,2.180746706,2.529666179,2.355206442,2.180746706,1.48290776,1.919057101,1.919057101,1.570137628,2.704125915,2.44243631,1.48290776,1.570137628,1.570137628,1.831827233,Huang Jie
GNE01-02-04,15.87583602,16.57367496,14.13123865,15.96306589,17.18428404,18.49273206,16.4864451,17.62043338,25.47112152,22.76699561,18.57996193,21.54577745,18.23104246,13.43339971,14.56738799,6.280550512,8.984676428,6.803929722,9.682515373,8.37406735,17.0098243,15.61414641,11.42711274,18.05658272,16.22475549,17.09705417,15.87583602,6.106090776,6.978389458,8.984676428,41.87033675,41.78310688,47.10412884,46.14460029,44.92338214,44.92338214,45.79568082,37.3343836,41.60864714,42.30648609,43.00432504,40.99803807,42.74263543,41.43418741,40.21296925,78.59411127,78.07073206,75.62829575,74.49430747,70.91788287,60.01414934,85.74696047,84.61297218,89.84676428,88.27662665,60.62475842,63.85226354,50.5060937,61.2353675,60.62475842,5.059332357,4.535953148,5.059332357,3.92534407,3.838114202,2.616896047,3.838114202,3.576424597,3.750884334,3.314734993,3.227505124,2.878585652,2.267976574,2.267976574,2.093516837,2.267976574,1.570137628,2.093516837,2.006286969,2.267976574,2.267976574,2.355206442,2.616896047,1.744597365,1.657367496,1.48290776,2.267976574,2.616896047,1.831827233,1.919057101,Huang Jie
GNE01-02-05,15.78860615,16.22475549,17.27151391,17.18428404,17.0098243,18.49273206,15.43968668,15.00353734,13.52062958,15.70137628,14.74184773,11.95049195,13.25893997,11.77603221,11.95049195,9.595285505,9.159136164,8.548527086,7.937918009,7.240079063,8.025147877,7.240079063,11.86326208,13.25893997,12.82279063,17.70766325,18.57996193,10.72927379,8.286837482,6.89115959,34.89194729,32.79843045,38.29391215,41.08526794,40.12573939,37.42161347,41.34695754,44.66169253,39.42790044,41.52141728,35.67701611,34.71748755,38.90452123,38.64283163,36.89823426,66.9925388,65.85855051,67.77760761,66.03301025,66.20746999,70.74342313,71.09234261,59.66522987,65.24794143,66.73084919,72.4880205,54.43143777,63.93949341,48.325347,44.31277306,2.791355783,2.093516837,1.919057101,2.96581552,2.529666179,2.355206442,2.616896047,2.355206442,2.355206442,2.355206442,1.744597365,2.616896047,2.529666179,2.093516837,2.006286969,3.227505124,2.878585652,2.616896047,1.046758419,1.831827233,2.093516837,1.831827233,1.657367496,1.919057101,1.48290776,2.704125915,1.919057101,2.006286969,2.006286969,2.355206442,Huang Jie
GNE02-01-01,18.4055022,19.10334114,16.83536457,16.13752562,17.0098243,18.05658272,18.92888141,15.17799707,14.56738799,11.33988287,15.52691654,15.61414641,12.73556076,16.66090483,15.78860615,12.29941142,10.46758419,11.16542313,8.722986823,6.89115959,8.286837482,4.710412884,8.897446559,9.682515373,9.246366032,7.240079063,6.629469985,5.059332357,6.629469985,5.757171303,45.35953148,47.45304832,44.83615227,44.22554319,44.7489224,43.87662372,43.61493411,41.25972767,45.70845095,44.7489224,42.48094583,42.8298653,40.99803807,42.91709517,46.14460029,51.81454173,58.35678184,55.7398858,52.86130015,44.4872328,45.79568082,44.66169253,49.11041581,59.14185066,59.40354026,59.92691947,64.02672328,64.98625183,62.28212592,62.45658565,3.314734993,2.878585652,2.355206442,2.093516837,1.744597365,1.657367496,2.267976574,3.053045388,2.093516837,2.355206442,1.919057101,2.355206442,2.529666179,1.831827233,2.267976574,2.093516837,2.006286969,1.570137628,2.006286969,2.355206442,1.744597365,1.919057101,2.180746706,1.831827233,1.744597365,1.570137628,1.744597365,2.093516837,1.221218155,2.093516837,Huang Jie
GNE02-01-02,25.73281113,29.04754612,31.22829283,30.87937335,21.72023719,20.67347877,22.85422548,18.23104246,18.84165154,19.71395022,16.05029575,15.52691654,18.14381259,17.0098243,16.7481347,8.112377745,6.716699854,5.93163104,5.233792094,6.542240117,4.187033675,6.280550512,11.42711274,14.04400878,15.00353734,13.43339971,10.55481406,9.769745242,7.414538799,7.588998536,40.73634846,47.01689898,41.08526794,40.56188873,46.05737042,42.8298653,42.91709517,48.23811713,45.70845095,37.3343836,42.39371596,38.03222255,48.23811713,42.13202635,39.95127965,55.12927672,55.47819619,61.75874671,60.53752855,55.56542606,64.37564275,60.18860908,61.4970571,53.38467936,57.22279356,53.90805857,58.61847145,59.3163104,54.69312738,62.45658565,2.44243631,2.267976574,2.44243631,2.180746706,2.616896047,2.180746706,2.878585652,3.227505124,2.96581552,1.570137628,2.791355783,2.616896047,1.831827233,2.44243631,1.744597365,1.570137628,1.831827233,1.831827233,1.570137628,2.529666179,1.831827233,2.093516837,1.570137628,2.616896047,1.919057101,1.919057101,1.133988287,1.221218155,1.570137628,1.744597365,Huang Jie
